Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-05-19,80.46029480773828,81.95837885451024,80.46029480773828,81.16192626953125,7600,0.0,0.0,0.0
2022-05-20,81.75927249853507,81.75927249853507,79.64488719139915,80.81111907958984,9700,0.0,0.0,0.0
2022-05-23,81.51274539322432,82.65052652996758,81.50326183416458,82.26178741455078,13800,0.0,0.0,0.0
2022-05-24,82.15750744831969,82.15750744831969,81.09557285658202,81.97735595703125,11400,0.0,0.0,0.0
2022-05-25,81.72134972402499,83.07720947265625,81.72134972402499,83.07720947265625,7400,0.0,0.0,0.0
2022-05-26,83.17201651464646,84.74594738019485,83.17201651464646,84.35720825195312,13100,0.0,0.0,0.0
2022-05-27,84.4994390301628,85.28640090490603,84.4994390301628,85.2579574584961,15800,0.0,0.0,0.0
2022-05-31,84.76491365557347,85.26743378977787,83.29527302240083,84.37616729736328,31600,0.0,0.0,0.0
2022-06-01,84.65114281805448,84.65114281805448,82.79276283719112,83.21942901611328,44000,0.0,0.0,0.0
2022-06-02,83.76935346057464,84.72699044311072,83.13409240339695,84.48995208740234,112700,0.0,0.0,0.0
2022-06-03,83.62712594101225,84.57527932915905,83.62712594101225,84.13912963867188,60200,0.0,0.0,0.0
2022-06-06,84.67011378241129,84.82181458679814,84.14862644331214,84.41410827636719,56300,0.0,0.0,0.0
2022-06-07,84.17706066683962,85.11573054050945,83.96846575406042,84.89765930175781,13600,0.0,0.0,0.0
2022-06-08,83.98742737259273,84.23394204078842,83.0108305574894,83.09616088867188,11100,0.0,0.0,0.0
2022-06-09,82.04609897259418,82.2391229579765,80.59839699204758,80.62734985351562,26400,1.542,0.0,0.0
2022-06-10,79.01557807852178,79.33406692342201,78.15660881134977,78.47509765625,35800,0.0,0.0,0.0
2022-06-13,76.54482994398633,76.83437329648125,74.76898564797129,74.91375732421875,30900,0.0,0.0,0.0
2022-06-14,74.48909129017717,74.82688693914247,73.28267299859189,73.93896484375,24600,0.0,0.0,0.0
2022-06-15,75.09713421124934,75.81133924377559,74.29607794711445,75.27085876464844,14600,0.0,0.0,0.0
