Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-20,35.44798371429987,36.36149616299536,35.27781688415684,35.358421325683594,2972200,0.0,0.0
2020-02-21,35.67189331780959,35.98535321377448,35.21513356488175,35.242000579833984,2065700,0.0,0.0
2020-02-24,34.400131815708235,35.19721841923419,33.773208654763835,34.77628707885742,3445100,0.0,0.0
2020-02-25,34.93748591251487,35.376333066453164,33.52243436641372,33.71051025390625,3288000,0.0,0.0
2020-02-26,33.97024082568793,34.70463541799086,33.10150434260385,33.19106674194336,3028600,0.0,0.0
2020-02-27,32.689526623851535,33.74633899076103,32.17007497184757,32.358154296875,4420200,0.0,0.0
2020-02-28,31.543151056195146,33.12836939446014,31.50732610227313,33.011940002441406,4338500,0.0,0.0
2020-03-02,33.38810321584446,34.27475233888212,33.119422802227746,34.22997283935547,4818900,0.0,0.0
2020-03-03,33.871720931319736,34.937487766797965,33.34331477904185,34.1583137512207,4247000,0.0,0.0
2020-03-04,34.48968927690669,34.87479905516901,34.077712486914145,34.70463562011719,3329000,0.0,0.0
2020-03-05,33.683641340134066,34.238914440744566,33.51347452316474,34.02397155761719,3076700,0.0,0.0
2020-03-06,33.31644777533525,33.57617358605598,32.3223274364397,32.9940299987793,3800800,0.0,0.0
2020-03-09,30.817713252788394,31.17595598396763,27.880133448131915,27.915958404541016,4896900,0.0,0.0
2020-03-10,29.232494934508633,29.429528779179275,26.259091868444283,27.521892547607422,6353500,0.0,0.0
2020-03-11,26.903927559456076,27.08304721853732,24.987335078868245,25.38140106201172,5032900,0.0,0.0
2020-03-12,23.19612866229274,24.082775859386423,21.36014230087067,21.870635986328125,3919300,0.0,0.0
2020-03-13,22.927449045130903,24.80821666323429,20.804868081508214,24.79030418395996,4126900,0.0,0.0
2020-03-16,21.494483947753906,23.7155802123804,21.32431880486365,21.494483947753906,4077900,0.0,0.0
2020-03-17,22.282610450558327,22.775193314771467,20.500360000709033,21.628820419311523,4179700,0.0,0.0
2020-03-18,19.963001184096036,21.04668050953097,17.67025518377193,18.933055877685547,4980100,0.0,0.0
2020-03-19,18.84349573343725,21.40492021122326,18.28822089216098,20.580965042114258,3167000,0.0,0.0
2020-03-20,21.073550498515257,21.76316387983421,19.66745160006018,19.92717742919922,4254900,0.0,0.0
2020-03-23,19.86448343032102,20.518273493953778,19.1927808889435,19.739099502563477,2874000,0.0,0.0
2020-03-24,20.724260699371964,23.088654673821356,20.17794382466337,22.945358276367188,3700700,0.0,0.0
2020-03-25,23.285687642936434,25.873980838152992,22.62294135347097,24.199203491210938,4271400,0.0,0.0
2020-03-26,24.476843142752053,25.936676069655746,24.04695388052339,25.300798416137695,3507800,0.0,0.0
2020-03-27,24.306675142427586,24.306675142427586,22.757281707815885,22.882665634155273,2497800,0.0,0.0
2020-03-30,22.846844866492823,24.11860187011547,22.479647578171953,23.840965270996094,3062400,0.0,0.0
2020-03-31,23.7872271358401,25.076896581175845,23.7872271358401,24.360414505004883,3959000,0.0,0.0
2020-04-01,23.205085751212533,23.939480322668487,22.909536674694206,23.151350021362305,4352000,0.0,0.0
2020-04-02,23.28568623210488,25.256014211958703,22.62293998279384,23.017005920410156,3539600,0.0,0.0
2020-04-03,23.45585397350348,23.608106622748366,22.7841514106398,23.079700469970703,2670200,0.0,0.0
2020-04-06,24.396239862928105,25.050030027460625,24.181295221502133,24.62909698486328,4857700,0.0,0.0
2020-04-07,26.07997031834386,27.217385275232846,25.28288217479894,25.93667221069336,5101400,0.0,0.0
2020-04-08,25.990415020520892,26.868106075685176,25.990415020520892,26.724809646606445,2977500,0.0,0.0
2020-04-09,27.486066511192718,28.811557313442396,27.08304433181819,27.772659301757812,4559500,0.0,0.0
2020-04-13,27.333819059699444,27.817444058408096,26.277006662966333,26.787500381469727,3892400,0.0,0.0
2020-04-14,27.289035352619738,27.74579329779307,26.24117929209926,26.91288185119629,2393200,0.0,0.0
2020-04-15,25.67695126048642,25.8650271670927,24.718655831828425,25.184370040893555,2585200,0.0,0.0
2020-04-16,25.103768242792246,25.390361106860876,23.787229924663176,24.109647750854492,3233100,0.0,0.0
2020-04-17,25.103765137847162,25.856072167092755,24.826126840420525,25.33662223815918,5346800,0.0,0.0
2020-04-20,24.521623144973223,25.506787339294263,24.208163285704444,24.67387580871582,3636300,0.0,0.0
2020-04-21,23.823051110919184,24.458928713758652,23.590194018713365,24.055908203125,2592100,0.0,0.0
2020-04-22,24.772390602329374,24.772390602329374,23.787226493045083,24.45892906188965,3398700,0.0,0.0
2020-04-23,24.93359442176238,25.748593236233653,24.620132945067056,24.942550659179688,2631000,0.0,0.0
2020-04-24,25.282885051560047,25.488873435639626,24.584315451946168,25.07689666748047,2659300,0.0,0.0
2020-04-27,24.996293295440378,25.66799591364439,24.88882183313547,25.40827178955078,1503700,0.0,0.0
2020-04-28,25.972498944972312,26.088926636898446,24.799258953692906,25.112720489501953,2879600,0.0,0.0
2020-04-29,26.09788445556465,26.58151114720892,25.75755589006642,25.981456756591797,3109200,0.0,0.0
2020-04-30,25.650084458693694,25.650084458693694,24.441021064201117,24.62909698486328,3258100,0.0,0.0
2020-05-01,24.163380681857266,24.23502888956026,23.27673347094716,23.832008361816406,2404500,0.0,0.0
2020-05-04,23.24090801946329,23.581236546754226,22.79310633668541,23.536457061767578,2530400,0.0,0.0
2020-05-05,24.136512990439275,25.184369066165917,23.975304100600106,24.45892906188965,2488600,0.0,0.0
2020-05-06,24.521620686368077,24.826125983322736,23.509589581709086,23.527502059936523,1400100,0.0,0.0
2020-05-07,25.256022876684018,25.82920864933362,24.548495193869865,24.66492462158203,3241800,0.0,0.0
2020-05-08,25.166451650281793,26.151615566286747,25.130626700355823,25.99936294555664,1875200,0.0,0.0
2020-05-11,23.885743527290003,24.72761122911927,23.59915070323612,24.59326934814453,2805900,0.0,0.0
2020-05-12,24.521622458348688,24.942557185971314,23.330469901796185,23.366294860839844,2324600,0.0,0.0
2020-05-13,23.303605381088417,23.58124201043421,21.85272684110503,22.022891998291016,2611600,0.0,0.0
2020-05-14,21.497020325696404,22.34928567226217,20.898621730899908,22.331151962280273,5888300,0.3,0.0
2020-05-15,22.140756181526175,22.512488639661044,21.877822539304635,22.503421783447266,3761800,0.0,0.0
2020-05-18,23.654886832872517,24.434619182243534,23.53701943017289,23.9268856048584,4787200,0.0,0.0
2020-05-19,24.090083030738718,25.241547721292054,23.410084442836077,24.6522159576416,3498300,0.0,0.0
2020-05-20,24.93327971818664,25.35941151263112,24.715680393619735,24.942346572875977,2607400,0.0,0.0
2020-05-21,24.933282736952943,25.25968262798462,24.76101593565001,25.11461639404297,2005800,0.0,0.0
2020-05-22,25.069280536003248,25.187147924485117,24.72474868442523,25.014881134033203,1487200,0.0,0.0
2020-05-26,25.613280140589126,26.728477409548255,25.613280140589126,26.438344955444336,2787200,0.0,0.0
2020-05-27,27.245277869320468,27.526345216063294,26.773813464748073,27.172744750976562,1832400,0.0,0.0
2020-05-28,27.55354372896958,27.589811152375876,26.37488013747981,26.510879516601562,1817400,0.0,0.0
2020-05-29,26.211679323964766,26.991411608154557,26.003146834252668,26.628746032714844,2673000,0.0,0.0
2020-06-01,26.51994278340886,27.163673897818693,26.22981035272693,26.828208923339844,1628100,0.0,0.0
2020-06-02,26.982343132637858,28.215407744428067,26.982343132637858,28.025007247924805,3898000,0.0,0.0
2020-06-03,28.47833878154829,29.303403540276534,28.469271926808606,28.931671142578125,2322300,0.0,0.0
2020-06-04,28.70500967293514,29.076742131639765,28.12474470897202,28.786609649658203,1781200,0.0,0.0
2020-06-05,30.065002172390404,30.400467152549798,29.511936136209147,29.66607093811035,2757800,0.0,0.0
2020-06-08,30.28260497568409,30.871935006329785,29.675137775784343,29.901803970336914,2610200,0.0,0.0
2020-06-09,29.158338694220387,29.375939759553706,28.569006943034296,28.949806213378906,2126200,0.0,0.0
2020-06-10,28.895406167928027,28.949805568386452,27.970607713505935,27.997806549072266,2391200,0.0,0.0
2020-06-11,26.519942452159032,26.9370073837235,25.105546005588405,25.5135440826416,2749600,0.0,0.0
2020-06-12,26.71941108364586,26.95514413960788,25.776480589123633,26.65594482421875,1649900,0.0,0.0
2020-06-15,25.69488258267652,26.937012487533163,25.431948940008088,26.683147430419922,1625700,0.0,0.0
2020-06-16,28.197276972647572,28.197276972647572,27.027678494707796,27.934343338012695,2284300,0.0,0.0
2020-06-17,28.170074429164167,28.170074429164167,27.227143957506275,27.408475875854492,1527300,0.0,0.0
2020-06-18,27.082079103770404,27.671410894592988,26.86447802380196,27.19087791442871,1827900,0.0,0.0
2020-06-19,27.861808756545834,27.861808756545834,26.86447713542058,27.100210189819336,2920900,0.0,0.0
2020-06-22,26.846341385644873,27.46287363687048,26.429274738917,27.335939407348633,1782700,0.0,0.0
2020-06-23,27.698612502565286,27.743946785978117,26.755681888817552,27.018613815307617,2538400,0.0,0.0
2020-06-24,26.465544382072693,26.565276328048434,25.196214085354562,25.241546630859375,2011500,0.0,0.0
2020-06-25,25.005820601831346,25.305019982311357,24.452754399088256,24.969554901123047,3506700,0.0,0.0
2020-06-26,24.751951682783048,25.196219016440256,24.652219717289025,24.88795280456543,3512800,0.0,0.0
2020-06-29,25.141812829701866,25.341280179306366,24.779147279501526,24.978612899780273,2023500,0.0,0.0
2020-06-30,24.742880471765897,25.68581085970442,24.443679460870943,25.5135440826416,2901900,0.0,0.0
2020-07-01,25.595149526351214,26.48368070686952,25.540750116957003,25.876216888427734,2582000,0.0,0.0
2020-07-02,26.492745427857834,27.100210926660512,26.311413501384827,26.6378116607666,1956800,0.0,0.0
2020-07-06,27.263407340050797,27.51727407942507,26.55620997854323,26.982341766357422,2037000,0.0,0.0
2020-07-07,26.601548811475677,27.01861384335006,26.27514888786888,26.492748260498047,1758100,0.0,0.0
2020-07-08,26.45648058861173,26.61061368222021,25.069282746135364,25.150882720947266,2460100,0.0,0.0
2020-07-09,25.323147572153275,25.35941326408961,24.108216629084044,24.3892822265625,2232900,0.0,0.0
2020-07-10,24.189815138396796,25.531678516286767,24.189815138396796,25.495412826538086,1781800,0.0,0.0
2020-07-13,26.67408061429392,27.390344964216577,26.519947516818007,26.97327995300293,2843400,0.0,0.0
2020-07-14,26.819147191529346,27.26341277703741,26.35674789330846,26.873546600341797,2529900,0.0,0.0
2020-07-15,27.55354239034695,28.278875259300964,27.444743584065648,27.780208587646484,2135400,0.0,0.0
2020-07-16,27.626076481949845,27.771142715009127,27.036744693980776,27.163677215576172,2439100,0.0,0.0
2020-07-17,27.27247563914688,27.988741622467025,27.263408784118372,27.526342391967773,1888500,0.0,0.0
2020-07-20,27.38127716060791,27.517276532303395,26.365811841918354,26.438344955444336,1619100,0.0,0.0
2020-07-21,26.601548783866104,27.30874804117147,26.601548783866104,27.018613815307617,2018400,0.0,0.0
2020-07-22,26.801010404270013,27.47194213374266,26.64687732254482,27.408475875854492,1583800,0.0,0.0
2020-07-23,27.345006137132486,28.07940403100943,26.900740659141462,27.544471740722656,1921700,0.0,0.0
2020-07-24,27.644209128172825,28.088474665963304,27.354076673234214,27.72580909729004,1553300,0.0,0.0
2020-07-27,27.689541489931376,28.78660497545505,27.662340925665024,28.433006286621094,2389600,0.0,0.0
2020-07-28,28.133806080439893,28.21540604125483,27.22714138634119,27.39940643310547,2715400,0.0,0.0
2020-07-29,27.635140361398676,28.541805085035055,27.52634156298471,28.433006286621094,2463700,0.0,0.0
2020-07-30,27.907144499482154,28.22447581117811,27.290612129342673,27.934343338012695,2369300,0.0,0.0
2020-07-31,27.870873265011532,28.632471767603707,27.707673338838106,28.405805587768555,8099900,0.0,0.0
2020-08-03,28.49647276617562,28.958871986409843,28.45113849203948,28.514606475830078,3977400,0.0,0.0
2020-08-04,28.95887604509133,29.77487407132357,28.795676093979687,29.35780906677246,3885800,0.0,0.0
2020-08-05,29.79300299608844,30.10126913658055,29.584470527321923,29.847400665283203,3937500,0.0,0.0
2020-08-06,30.654335759796826,31.26179946861298,30.22820223002035,30.273534774780273,3692200,0.0,0.0
2020-08-07,31.05326915687824,31.05326915687824,29.629805708714937,30.037805557250977,4069100,0.0,0.0
2020-08-10,30.46393460312143,31.860199165916157,30.32793696408657,31.624467849731445,4003100,0.0,0.0
2020-08-11,32.34073249652015,32.74873235759458,31.842067536829983,32.17753601074219,3023500,0.0,0.0
2020-08-12,32.55833144731352,32.73966509134492,31.361534238818493,31.624467849731445,2317600,0.0,0.0
2020-08-13,31.36153549674976,31.887399281016812,31.216469267436256,31.69700050354004,1818700,0.0,0.0
2020-08-14,31.678709435050756,32.11767497475587,31.532387588482383,32.09938430786133,2245100,0.3,0.0
2020-08-17,32.17254040358725,32.446893373787645,31.367768667557105,31.44093132019043,1969300,0.0,0.0
2020-08-18,31.395218273885437,31.898199490809418,31.03855544036144,31.541540145874023,2002200,0.0,0.0
2020-08-19,31.413501118425117,31.66041989742665,30.544717085768184,30.70932960510254,1955900,0.0,0.0
2020-08-20,30.297802510774172,30.498992904530695,29.986868096508335,30.27036476135254,1982700,0.0,0.0
2020-08-21,30.02344633566068,30.114896188050963,29.456446087358536,29.602767944335938,1895900,0.0,0.0
2020-08-24,29.89541190412074,30.864796394934917,29.83139630920349,30.700183868408203,1793700,0.0,0.0
2020-08-25,30.937949835262696,31.239737051438077,30.389240414399904,30.5721435546875,1632700,0.0,0.0
2020-08-26,30.56300651881813,30.691041201089575,29.92285055040283,30.627025604248047,2238600,0.0,0.0
2020-08-27,30.654457909374717,30.691039244834855,30.096604753666185,30.398395538330078,2331000,0.0,0.0
2020-08-28,30.56300319050915,30.608731602063322,29.867975291094577,30.370956420898438,1489000,0.0,0.0
2020-08-31,30.42582924195842,30.471554166157436,29.83139476160695,29.84054183959961,1591900,0.0,0.0
2020-09-01,29.611911189038082,30.553857803344727,29.38328309907334,30.553857803344727,1670600,0.0,0.0
2020-09-02,30.654453482920463,31.075128314202782,30.252069316727066,31.06598472595215,2100500,0.0,0.0
2020-09-03,31.120856321025215,31.248887500765687,29.913700214060746,30.370956420898438,2109500,0.0,0.0
2020-09-04,30.672744205861733,30.873934545044072,29.986859962377817,30.34351921081543,2047400,0.0,0.0
2020-09-08,29.78566927473277,29.9411382003782,28.834577263866592,29.28268814086914,2436100,0.0,0.0
2020-09-09,29.47473547524982,29.63934799327259,29.099785514995297,29.56618881225586,1368600,0.0,0.0
2020-09-10,29.73994166874408,29.941135499576312,29.374135337883242,29.493022918701172,1791700,0.0,0.0
2020-09-11,29.68507064801884,30.65445501464357,29.621055061302737,30.517276763916016,2115700,0.0,0.0
2020-09-14,30.636157579500324,30.910510531748585,30.24291706879589,30.809913635253906,1554000,0.0,0.0
2020-09-15,30.80992638114335,30.855654799258193,30.151479721069336,30.151479721069336,1647900,0.0,0.0
2020-09-16,30.252071919401775,30.800777964925715,29.85883130762737,30.498987197875977,1928600,0.0,0.0
2020-09-17,29.593623652862735,31.76101719813506,29.44730179935465,31.6787109375,3444400,0.0,0.0
2020-09-18,31.980504259351676,32.58408238902124,30.800782259537566,31.102569580078125,6327200,0.0,0.0
2020-09-21,30.361810594738827,30.398391925851723,28.432188985880607,28.90773582458496,2825000,0.0,0.0
2020-09-22,28.779706210433037,29.00833432322601,28.477917171318083,28.578514099121094,2094400,0.0,0.0
2020-09-23,28.48706321945612,29.209528911258833,28.258435100930317,28.27672576904297,2006400,0.0,0.0
2020-09-24,28.121255523247125,28.43218987020215,27.545113494650415,28.06638526916504,1910100,0.0,0.0
2020-09-25,27.8011787838443,27.965791307796046,27.40793814202493,27.819469451904297,2000300,0.0,0.0
2020-09-28,28.487060595827852,28.8071402811438,28.249287165144406,28.30415916442871,1434200,0.0,0.0
2020-09-29,28.258434577721676,28.258434577721676,27.225036268607965,27.307342529296875,1600500,0.0,0.0
2020-09-30,27.47195693606921,28.423049049767258,27.426230263496002,28.084678649902344,2333800,0.0,0.0
2020-10-01,28.002372864535673,28.249289908114545,27.225036908802604,27.325632095336914,1981100,0.0,0.0
2020-10-02,26.968970726484752,28.212708160640112,26.795212880408577,27.95664405822754,1552800,0.0,0.0
2020-10-05,28.121257236718293,29.05406033442049,28.09382123585857,28.834577560424805,1586300,0.0,0.0
2020-10-06,29.1912372093414,29.831394871966054,28.578513803620023,28.615095138549805,1561100,0.0,0.0
2020-10-07,28.935171457552592,29.145510632887845,28.28586849800061,28.30415916442871,2115100,0.0,0.0
2020-10-08,28.660817143274873,29.136363983154297,28.450479721737626,29.136363983154297,1239200,0.0,0.0
2020-10-09,29.22781827790316,29.520461994962925,28.32245112413921,28.651676177978516,1865100,0.0,0.0
2020-10-12,28.45962473810579,28.50534965730762,26.877517067032223,26.99640464782715,3649500,0.0,0.0
2020-10-13,26.859231194757488,27.398791930902025,26.685473342338096,26.932392120361328,2173100,0.0,0.0
2020-10-14,26.79521794196069,27.883488402418298,26.57573513170185,27.261619567871094,2120000,0.0,0.0
2020-10-15,26.86837323515574,27.298195174555033,26.67632647062802,27.12443733215332,1166500,0.0,0.0
2020-10-16,27.234180340700966,27.3256301867458,26.658036542572088,26.77692413330078,1736500,0.0,0.0
2020-10-19,26.776925845809945,26.978117961987362,26.35624920106466,26.41111946105957,1515800,0.0,0.0
2020-10-20,26.66718267860288,26.749488937955498,25.642929720005494,25.661218643188477,2007300,0.0,0.0
2020-10-21,25.478314748959864,25.597200587529496,24.582091316082938,24.920461654663086,3455000,0.0,0.0
2020-10-22,25.021059509661075,25.615492213377816,24.975332843655817,25.533185958862305,2552000,0.0,0.0
2020-10-23,25.697800701462437,26.00873508014779,25.176528873752908,25.222253799438477,1629300,0.0,0.0
2020-10-26,24.92046850255075,24.92046850255075,24.179713780418638,24.536373138427734,1987900,0.0,0.0
2020-10-27,24.41748062207106,24.655252299838946,23.868772859181867,23.923643112182617,3015200,0.0,0.0
2020-10-28,23.301774242104734,23.978513171288057,23.13716174013968,23.51211166381836,2833900,0.0,0.0
2020-10-29,23.32006605494289,24.60038305812018,23.310920721684504,24.490642547607422,2491000,0.0,0.0
2020-10-30,24.399192251339375,25.26797802536413,24.161418806912184,25.24968910217285,3016800,0.0,0.0
2020-11-02,25.615494120884435,25.871558236700327,25.286269078306013,25.670364379882812,2695500,0.0,0.0
2020-11-03,25.57891265983605,25.63378466285924,24.399192503542594,24.710126876831055,3184400,0.0,0.0
2020-11-04,24.856448220703005,24.911318478308655,23.823048194081345,24.380901336669922,1953100,0.0,0.0
2020-11-05,23.74073955445282,25.624636234340187,23.74073955445282,25.00276756286621,3778300,0.0,0.0
2020-11-06,25.02106164281133,25.87155851578408,24.746706856271743,24.99362564086914,2970600,0.0,0.0
2020-11-09,26.630605146751506,27.90177698168088,25.944720761983426,26.484281539916992,3954300,0.0,0.0
2020-11-10,26.82265405805745,27.764602648896833,26.411122696939678,27.535974502563477,3732600,0.0,0.0
2020-11-11,27.801179872303706,28.807143979165133,27.764600279045677,27.938356399536133,3968700,0.0,0.0
2020-11-12,27.590840084099025,27.883483782624996,27.1884541264788,27.563404083251953,2638700,0.0,0.0
2020-11-13,27.90517207841725,28.58871642802788,27.90517207841725,28.533292770385742,2732000,0.3,0.0
2020-11-16,29.373866924808013,30.05741130684956,28.773458033174055,29.92809295654297,4326700,0.0,0.0
2020-11-17,29.660217279310192,30.10359599142735,29.29997053411341,29.761825561523438,3007900,0.0,0.0
2020-11-18,30.02046593851602,30.740955993468816,29.817249349206783,29.974281311035156,3256700,0.0,0.0
2020-11-19,30.020466176154763,30.205208211201807,29.457004554908828,29.69717025756836,2743900,0.0,0.0
2020-11-20,29.854195967086834,31.10119842322032,29.76182671984025,30.944169998168945,2933400,0.0,0.0
2020-11-23,31.433730387600395,33.33656700496493,31.433730387600395,33.08716583251953,4581300,0.0,0.0
2020-11-24,33.465884351002,35.812099586014135,33.465884351002,35.701255798339844,6318500,0.0,0.0
2020-11-25,35.32254387186571,35.75668360158893,34.472731920949464,35.25788116455078,3442500,0.0,0.0
2020-11-27,35.618125742176765,36.40327489813281,35.35948551277244,35.812103271484375,2427000,0.0,0.0
2020-11-30,35.46109837279317,35.50728300139846,34.25104489449231,34.45425796508789,3320300,0.0,0.0
2020-12-01,35.00848401444499,35.23941068070475,34.537391642024744,34.638999938964844,2424300,0.0,0.0
2020-12-02,34.48197117176235,35.331779604218845,34.4080729478994,34.96229553222656,2798800,0.0,0.0
2020-12-03,35.174739764325516,35.71048761905802,34.93457413826672,35.220924377441406,2267300,0.0,0.0
2020-12-04,35.461097058723645,36.85589604708172,35.28559406706253,36.55107116699219,2861600,0.0,0.0
2020-12-07,36.264713845964536,36.36632211972478,35.10084526393927,35.35024642944336,1981100,0.0,0.0
2020-12-08,35.05466430577664,35.7566797339375,35.0084796829712,35.5811767578125,1624500,0.0,0.0
2020-12-09,35.94142535160215,36.4125141892971,35.6088903962122,36.07998275756836,1778700,0.0,0.0
2020-12-10,35.64583189319456,36.3386117277161,35.60888278967491,36.12615966796875,1793700,0.0,0.0
2020-12-11,35.71050207457202,36.44946675453746,35.673552959658366,36.3663330078125,1696700,0.0,0.0
2020-12-14,36.634205347618796,37.00368941455746,35.82134251455046,35.85829162597656,2477900,0.0,0.0
2020-12-15,36.39404335939855,36.40327887547237,35.11932719787724,35.42414855957031,2553900,0.0,0.0
2020-12-16,35.608890963112415,35.608890963112415,34.241805532037105,34.89763641357422,2179400,0.0,0.0
2020-12-17,35.2116932571656,35.24864236542951,34.59281155021906,34.67594528198242,1855700,0.0,0.0
2020-12-18,34.629760491741074,34.842212577744284,34.14943265760564,34.768314361572266,4424600,0.0,0.0
2020-12-21,34.07553460550694,34.77755356787774,33.86308251848077,34.67594528198242,1692300,0.0,0.0
2020-12-22,34.74060518274996,34.74060518274996,33.447414555881956,33.4566535949707,1723700,0.0,0.0
2020-12-23,33.72452926724866,34.260280831907735,33.53055171052507,33.96469497680664,1263800,0.0,0.0
2020-12-24,33.90927135239204,34.075538836563695,33.613685496900516,34.001644134521484,255800,0.0,0.0
2020-12-28,34.18638615797822,35.62736999404811,34.18638615797822,34.36189270019531,1606300,0.0,0.0
2020-12-29,34.472732855209784,34.8884015640068,33.84461203384127,34.13096237182617,1073100,0.0,0.0
2020-12-30,34.038589009205786,35.34101525877019,34.038589009205786,35.073143005371094,1388200,0.0,0.0
2020-12-31,35.03618955690722,36.209297292672126,34.712893675407805,35.75667953491211,1556400,0.0,0.0
2021-01-04,36.02455534469499,36.578777863610576,35.15627245875101,35.59041213989258,2668100,0.0,0.0
2021-01-05,35.747432367195486,37.40086739054331,35.747432367195486,37.012908935546875,2632200,0.0,0.0
2021-01-06,37.76113012270168,39.99649860035854,37.26232766906109,39.44227600097656,4689000,0.0,0.0
2021-01-07,40.18123669326668,40.62461543393927,39.33142832122614,39.50693130493164,3248200,0.0,0.0
2021-01-08,39.76556396282752,39.95954148138096,38.92499119210195,39.86717224121094,3449300,0.0,0.0
2021-01-11,38.943469554022904,40.14428741199137,38.70330739189361,39.82099151611328,2159500,0.0,0.0
2021-01-12,40.199713451531224,42.453556387746836,39.67320094789208,42.250343322753906,3698600,0.0,0.0
2021-01-13,42.675247741961634,43.41421235389137,41.539088990433186,41.83467483520508,2976800,0.0,0.0
2021-01-14,41.90856940039317,42.444320944615235,41.83467470126739,41.843910217285156,2216200,0.0,0.0
2021-01-15,41.7238235950109,42.18567687469175,40.94791346786152,42.08407211303711,2531500,0.0,0.0
2021-01-19,42.4720196971232,42.66599719475035,41.1049346528562,41.557552337646484,2465300,0.0,0.0
2021-01-20,41.779251882683916,41.89933473532097,40.40293093010558,40.76317596435547,1766200,0.0,0.0
2021-01-21,40.93867533172831,41.16036646127427,39.922599503490005,40.144287109375,1742600,0.0,0.0
2021-01-22,39.525413129179356,40.393696215568625,39.30372195623866,40.08887481689453,1457300,0.0,0.0
2021-01-25,39.747089378246734,40.32902545710191,38.93423019915132,40.15352249145508,2102600,0.0,0.0
2021-01-26,40.596905733944446,40.86478149335396,38.69406887133825,38.77720260620117,2150400,0.0,0.0
2021-01-27,37.96434053147923,38.55551572595806,36.828181815939956,37.76112747192383,3581200,0.0,0.0
2021-01-28,38.33382383529475,39.16516118335592,38.03823800568657,38.98041915893555,3499000,0.0,0.0
2021-01-29,38.83262284523442,39.69167018848757,37.871967221260455,38.22297668457031,4684900,0.0,0.0
2021-02-01,38.69406475196149,40.014965329903966,38.684829237364845,39.69166946411133,2131800,0.0,0.0
