Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,90.76015661310944,90.7969359606082,89.06834871782631,89.16029357910156,70800,0.0,0.0,0.0
2020-01-03,88.1121194975576,88.65459916816211,87.5512466430664,87.5512466430664,35800,0.0,0.0,0.0
2020-01-06,87.41333293524882,87.6983641741828,87.17427062988281,87.17427062988281,23100,0.0,0.0,0.0
2020-01-07,86.88922929597514,87.84547139139609,86.88922929597514,87.20184326171875,18100,0.0,0.0,0.0
2020-01-08,87.33059118394874,87.61562244422187,86.85246653742146,87.3030014038086,44200,0.0,0.0,0.0
2020-01-09,87.80869170769796,87.80869170769796,87.12829124399018,87.41332244873047,16100,0.0,0.0,0.0
2020-01-10,87.55120917333504,87.75349201985091,86.81563646144846,86.89839172363281,11000,0.0,0.0,0.0
2020-01-13,86.98117991703727,88.13050842285156,86.98117991703727,88.13050842285156,24900,0.0,0.0,0.0
2020-01-14,88.01099285294265,88.58105538043712,87.9282375414043,88.13971710205078,21900,0.0,0.0,0.0
2020-01-15,88.31439365530144,88.88445603014756,88.06613480210933,88.49828338623047,13900,0.0,0.0,0.0
2020-01-16,88.77413885919317,89.03158732867048,88.42473849494995,88.8385009765625,14500,0.0,0.0,0.0
2020-01-17,88.89366553868204,89.17869676752416,88.58104453274217,89.04997253417969,14500,0.0,0.0,0.0
2020-01-21,88.38795675742824,88.46151546528023,87.87305983235326,88.04776000976562,25400,0.0,0.0,0.0
2020-01-22,88.13050743511528,88.13050743511528,87.32138270147043,87.44091033935547,12000,0.0,0.0,0.0
2020-01-23,86.76050440377283,87.18345642089844,85.85942783515291,87.18345642089844,34900,0.0,0.0,0.0
2020-01-24,87.37653796875406,87.37653796875406,86.27318555101927,86.56741333007812,21500,0.0,0.0,0.0
2020-01-27,85.0778797787521,85.0778797787521,84.36070001815493,84.3882827758789,20200,0.0,0.0,0.0
2020-01-28,84.70090179241245,85.4824436414535,84.62734309687032,85.1698226928711,31300,0.0,0.0,0.0
2020-01-29,85.92379125697657,85.97896379218699,85.50083923339844,85.50083923339844,26100,0.0,0.0,0.0
2020-01-30,84.5170253488882,85.33534674220633,84.25957686761215,85.26179504394531,28200,0.0,0.0,0.0
2020-01-31,84.56299350941178,84.56299350941178,83.14701997787166,83.3309097290039,38800,0.0,0.0,0.0
2020-02-03,83.91936504468644,85.22500752676608,83.7078925331496,84.88480377197266,35800,0.0,0.0,0.0
2020-02-04,85.69391373560185,86.86163519624259,85.69391373560185,86.45706939697266,45900,0.0,0.0,0.0
2020-02-05,87.28460419942631,88.15809105659913,86.64098304308261,88.04776000976562,56800,0.0,0.0,0.0
2020-02-06,88.1948477746333,88.26840646360588,87.45008533987829,87.83625793457031,28700,0.0,0.0,0.0
2020-02-07,86.95358081782916,87.02713951196722,86.27318043441004,86.53982543945312,27200,0.0,0.0,0.0
2020-02-10,86.5766109932075,86.75130413563019,86.28237619556154,86.43869018554688,19300,0.0,0.0,0.0
2020-02-11,86.81567295077112,87.90983589047897,86.81567295077112,87.09151458740234,13800,0.0,0.0,0.0
2020-02-12,87.70755517808095,88.04775893654127,87.60641370975341,87.73513793945312,14200,0.0,0.0,0.0
2020-02-13,87.61560692862008,88.1213072358437,87.35815847913254,87.59721374511719,18700,0.0,0.0,0.0
2020-02-14,87.53285150056224,87.89144141394183,87.30298581173206,87.51446533203125,10700,0.0,0.0,0.0
2020-02-18,87.26621522421254,87.57882920011583,86.98117699418655,87.40412902832031,16000,0.0,0.0,0.0
2020-02-19,87.98340905949661,87.98340905949661,87.82709503173828,87.82709503173828,8500,0.0,0.0,0.0
2020-02-20,87.4684838940353,88.5994260986162,87.4684838940353,88.07533264160156,21000,0.0,0.0,0.0
2020-02-21,87.44089620356866,87.873044769441,87.44089620356866,87.7535171508789,14200,0.0,0.0,0.0
2020-02-24,85.6295629820498,85.76748379689424,84.88480040281152,85.18822479248047,103800,0.0,0.0,0.0
2020-02-25,85.05031329930993,85.05031329930993,81.17017896477728,81.34487915039062,125400,0.0,0.0,0.0
2020-02-26,81.67587615031118,82.62292164168494,80.87594104825625,80.93110656738281,75900,0.0,0.0,0.0
2020-02-27,79.89212412561182,80.31507618237907,77.07857013214308,77.13373565673828,86400,0.0,0.0,0.0
2020-02-28,74.67877662208251,76.26025390625,74.11790370118717,76.26025390625,107500,0.0,0.0,0.0
2020-03-02,76.8027132013607,79.06459045410156,75.99358860349231,79.06459045410156,79700,0.0,0.0,0.0
2020-03-03,79.29447426666734,80.82998255843268,77.42796580245566,78.3658218383789,84200,0.0,0.0,0.0
2020-03-04,79.77259971871618,81.40004589476744,78.66005049961764,81.29890441894531,36700,0.0,0.0,0.0
2020-03-05,79.05541195687424,79.6806469203262,78.35661828832342,78.82554626464844,47300,0.0,0.0,0.0
2020-03-06,76.76594564388064,77.27165297955577,75.1844685377086,76.47171783447266,50900,0.0,0.0,0.0
2020-03-09,70.65150808567665,71.46063972358127,68.4723860507317,68.48158264160156,78300,0.0,0.0,0.0
2020-03-10,70.73426391305802,71.33191605517449,67.75520680835918,71.24916076660156,79900,0.0,0.0,0.0
2020-03-11,69.4470308820199,69.46542406816872,67.22193237428309,67.91152954101562,80100,0.0,0.0,0.0
2020-03-12,62.39474420474492,65.30943950539131,60.344339138724784,61.49366760253906,69000,0.0,0.0,0.0
2020-03-13,65.30943316332028,65.93466806751768,61.16265450437953,65.83352661132812,145700,0.0,0.0,0.0
2020-03-16,56.53776311050629,61.40171814023484,56.53776311050629,59.32373046875,121600,0.0,0.0,0.0
2020-03-17,59.608784978875995,62.91885020959103,58.65254266512354,62.6246223449707,70600,0.0,0.0,0.0
2020-03-18,59.83864047630235,60.91441026455769,54.81837094202747,57.79743194580078,73800,0.0,0.0,0.0
2020-03-19,56.98829601877086,60.804064005036764,56.0596402628641,58.90997314453125,53400,0.0,0.0,0.0
2020-03-20,59.72829990245878,59.72829990245878,56.326286997243116,57.22736358642578,40300,0.0,0.0,0.0
