Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-31,113.7408061173092,113.86914560619293,111.203579840654,112.35865783691406,3398500,0.0,0.0,0.0
2020-02-03,113.4150099844488,114.70830955815636,113.24717968771107,114.34302520751953,2085500,0.0,0.0,0.0
2020-02-04,115.88309990923585,117.42321101239324,115.78437667326297,117.0381851196289,3072900,0.0,0.0,0.0
2020-02-05,118.07480708087897,121.90533244756688,118.00570005272229,120.00981140136719,7266900,0.0,0.0,0.0
2020-02-06,121.25374589647792,121.38208536865142,119.77287454574805,120.90821075439453,3570500,0.0,0.0,0.0
2020-02-07,120.51330867507257,120.6515227301328,119.4470795085212,119.98019409179688,2062900,0.0,0.0,0.0
2020-02-10,119.74326277359648,121.18464337135059,119.45696006463074,121.16490173339844,1948200,0.0,0.0,0.0
2020-02-11,121.43143769588923,122.00404303093978,120.87858152803372,121.10564422607422,2229200,0.0,0.0,0.0
2020-02-12,121.5499201299093,121.78685743109325,120.50343261315328,121.3722152709961,2463800,0.0,0.0,0.0
2020-02-13,121.19452742800613,121.29325068968528,120.3257446481847,120.39485168457031,2553900,0.0,0.0,0.0
2020-02-14,120.61203347140808,121.07604103310629,119.75313290852951,120.90821075439453,1374300,0.0,0.0,0.0
2020-02-18,120.740369560049,121.08590467089402,119.97031020032233,120.95755767822266,1951400,0.0,0.0,0.0
2020-02-19,121.3919539158979,122.33971062937631,121.2537398659386,121.90532684326172,1405500,0.0,0.0,0.0
2020-02-20,122.07317116322069,122.07317116322069,119.743266149896,121.73750305175781,2381300,0.0,0.0,0.0
2020-02-21,121.69800893480982,122.00406081413999,120.57254726785749,121.51043701171875,2149200,0.0,0.0,0.0
2020-02-24,119.2101282157224,119.37795847258707,116.99869606215793,118.31172943115234,4531700,0.0,0.0,0.0
2020-02-25,119.09167661285012,119.58530041838941,114.99460505255533,115.3105239868164,4565200,0.0,0.0,0.0
2020-02-26,116.49521435336885,118.04519275153217,115.68567163965491,116.85062408447266,5381800,0.0,0.0,0.0
2020-02-27,116.19902580149216,116.76175656583403,111.98348236083984,111.98348236083984,6086300,0.0,0.0,0.0
2020-02-28,108.59723917475783,112.76342537368934,108.30106187325873,112.4277572631836,8506700,0.0,0.0,0.0
2020-03-02,113.4347466781225,117.89710235595703,112.56596400073617,117.89710235595703,6159600,0.0,0.0,0.0
2020-03-03,117.08755937759703,119.19040150575523,113.21755074124273,114.74778747558594,7118900,0.0,0.0,0.0
2020-03-04,117.1270472224118,120.12828063964844,116.1101834641315,120.12828063964844,4937600,0.0,0.0,0.0
2020-03-05,117.46271860395217,120.30598887974408,116.9789618739641,118.03531646728516,3456900,0.0,0.0,0.0
2020-03-06,114.94524654269382,117.11718840429347,114.45162270759371,116.52484130859375,3915500,0.0,0.0,0.0
2020-03-09,109.43637252672765,112.68441736895633,108.20231327962405,108.59721374511719,4898000,0.0,0.0,0.0
2020-03-10,111.7070613254668,111.72680296226042,105.4380409153961,110.87776947021484,4877800,0.0,0.0,0.0
2020-03-11,108.4688925494341,110.36440606428124,104.37181365312406,105.60587310791016,6625100,0.0,0.0,0.0
2020-03-12,99.92921556060513,101.81485479169837,96.25665283203125,96.25665283203125,7480200,0.0,0.0,0.0
2020-03-13,100.69925004847477,103.01928028336745,94.0649453107332,102.35782623291016,8756000,0.0,0.0,0.0
2020-03-16,93.90698857288743,99.89958083024806,90.97486217843091,93.18629455566406,4581500,0.0,0.0,0.0
2020-03-17,95.62479722761928,101.7654781251756,93.48247187574927,100.0081787109375,4414300,0.0,0.0,0.0
2020-03-18,94.62768753116484,100.4030848861933,92.83089707555371,97.07606506347656,6421900,0.0,0.0,0.0
2020-03-19,96.51334242800705,101.68651854397389,95.89137152316329,99.77125549316406,4073000,0.0,0.0,0.0
2020-03-20,101.33108629587684,103.65111649455551,96.63178592464583,96.78974914550781,5778000,0.0,0.0,0.0
2020-03-23,97.11556106116623,98.52732560398678,92.9691161122173,96.25665283203125,3351500,0.0,0.0,0.0
2020-03-24,100.02792311244391,101.60751771204386,98.68526581975867,101.31134796142578,3932900,0.0,0.0,0.0
2020-03-25,101.47432293622086,103.94376515417859,100.14081810961201,100.75324249267578,2555200,0.055,0.0,0.0
2020-03-26,101.3459224964586,106.34407942862352,101.14837010350028,105.48471069335938,3225600,0.0,0.0,0.0
2020-03-27,102.96586600838874,106.18602093955874,102.84733759884162,103.43012237548828,1783700,0.0,0.0,0.0
2020-03-30,104.55619989603652,107.8948911692662,104.50681556490892,107.50965118408203,2800800,0.0,0.0,0.0
2020-03-31,106.5416240225128,107.76646534870295,105.14885488484597,106.42308807373047,2075700,0.0,0.0,0.0
2020-04-01,103.64742733428888,105.415548837013,101.74101767257085,102.5213623046875,3146000,0.0,0.0,0.0
2020-04-02,101.66200278256437,106.4922315078033,101.48420262854955,106.38357543945312,2055700,0.0,0.0,0.0
2020-04-03,106.2354146319595,107.28245579375174,104.1413247722349,104.95130157470703,1616700,0.0,0.0,0.0
2020-04-06,108.66533345470572,110.6013751777246,107.67755660401409,110.34455108642578,4806100,0.0,0.0,0.0
2020-04-07,112.51766800018684,112.705340482782,107.9738883240005,108.20108032226562,4070300,0.0,0.0,0.0
2020-04-08,109.64324245342516,111.83610850827608,108.02328884349099,111.55953216552734,2276200,0.0,0.0,0.0
2020-04-09,112.26086172295854,112.90291830401179,111.01626054665506,112.57695007324219,2762900,0.0,0.0,0.0
2020-04-13,112.75474324698726,113.44618411529797,111.24344568043652,113.09058380126953,1764600,0.0,0.0,0.0
2020-04-14,115.04639096862054,117.38741768784418,114.799446713098,117.19974517822266,6610500,0.0,0.0,0.0
2020-04-15,115.21430213548699,115.72795036656179,113.73263671961277,114.27591705322266,1809300,0.0,0.0,0.0
2020-04-16,115.56991082937053,117.88130542861047,115.115534306515,117.6244888305664,2737200,0.0,0.0,0.0
2020-04-17,121.87192262200277,123.24493203869062,120.20258462924825,123.11652374267578,6166000,0.0,0.0,0.0
2020-04-20,122.23739065038096,126.88982645360439,122.01019864882628,124.70683288574219,3997600,0.0,0.0,0.0
2020-04-21,123.14615856042893,124.17344755960711,120.25197160717074,120.92366027832031,3534900,0.0,0.0,0.0
2020-04-22,122.48435307390264,122.72141745360368,120.2816069567523,122.06948852539062,1971600,0.0,0.0,0.0
2020-04-23,122.85971487057651,125.19086946524517,121.34841709016449,121.69413757324219,3038500,0.0,0.0,0.0
2020-04-24,122.65226904934295,124.72659925510378,121.50645164096116,124.63770294189453,2627000,0.0,0.0,0.0
2020-04-27,126.43545542933157,126.93921627103671,124.85501374369301,125.97119903564453,2245100,0.0,0.0,0.0
2020-04-28,127.37381930433261,127.37381930433261,122.66212713779399,123.284423828125,2997200,0.0,0.0,0.0
2020-04-29,125.70449781503706,125.91193007192949,123.28443974567855,124.26234436035156,3420100,0.0,0.0,0.0
2020-04-30,123.96602538324171,124.311745859154,122.08924739610784,122.48435974121094,1885800,0.0,0.0,0.0
2020-05-01,120.4989299235873,121.22989042547553,118.18753505779006,119.42225646972656,2447200,0.0,0.0,0.0
2020-05-04,119.53090203194492,123.10665010293108,119.42224595437057,123.02763366699219,2635300,0.0,0.0,0.0
2020-05-05,124.52904443445556,126.3663102329427,124.06478804483973,125.42792510986328,2711600,0.0,0.0,0.0
2020-05-06,125.83292534079872,126.9491182973491,124.7661242541659,125.44769287109375,2801800,0.0,0.0,0.0
2020-05-07,127.10714616539175,127.10714616539175,125.01306359958676,125.61560821533203,2633700,0.0,0.0,0.0
2020-05-08,126.92932751413527,127.54174434905089,126.0205746044196,126.8404312133789,2166100,0.0,0.0,0.0
2020-05-11,126.73180856573875,132.4510315063577,126.53425615455029,132.2633514404297,5590600,0.0,0.0,0.0
2020-05-12,133.26101675085107,134.46610605998316,129.4481964111328,129.4481964111328,7037200,0.0,0.0,0.0
2020-05-13,130.297646486583,132.02625595532052,125.74399465461767,128.01588439941406,5363900,0.0,0.0,0.0
2020-05-14,126.6922654109714,128.2727145502778,125.56620783384659,127.44298553466797,3568000,0.0,0.0,0.0
2020-05-15,126.9491250693872,130.72242599031017,126.18853243447431,130.63352966308594,3740100,0.0,0.0,0.0
2020-05-18,134.2092717188707,134.53523997531718,131.83861267307407,132.1448211669922,3870700,0.0,0.0,0.0
2020-05-19,132.14479527993996,132.53990001941116,129.3987766454599,129.60621643066406,2817100,0.0,0.0,0.0
2020-05-20,130.80143069656845,132.4905360263329,129.7938939196514,132.27322387695312,2585600,0.0,0.0,0.0
2020-05-21,131.7002882481749,132.2139364266259,129.50742245156016,130.85079956054688,2890600,0.0,0.0,0.0
2020-05-22,130.51497289456466,131.84846273030382,129.89266859451834,131.71017456054688,2322100,0.0,0.0,0.0
2020-05-26,133.883317899233,133.883317899233,129.10247976705912,129.2111358642578,4892100,0.0,0.0,0.0
2020-05-27,128.8554936926512,130.41618300456145,125.08218623310677,130.3865509033203,6186700,0.0,0.0,0.0
2020-05-28,130.5248443837036,132.66831853704687,130.22850828694112,130.7125244140625,3999000,0.0,0.0,0.0
2020-05-29,130.84090325379273,133.27082540134566,128.76656623510303,133.09303283691406,4893700,0.0,0.0,0.0
2020-06-01,132.60908287635283,133.15236332531222,131.60154595939935,132.47079467773438,3155600,0.0,0.0,0.0
2020-06-02,132.33251142598237,132.81652767538216,129.9223326694346,132.78688049316406,2791200,0.0,0.0,0.0
2020-06-03,132.78685204624995,133.0535560508064,130.5643538436008,131.0286102294922,3318200,0.0,0.0,0.0
2020-06-04,130.32729301533644,132.09540712160162,129.02342020843508,129.83340454101562,4044600,0.0,0.0,0.0
2020-06-05,130.56437914129117,131.4039957649964,128.49992847262155,129.74453735351562,5814000,0.0,0.0,0.0
2020-06-08,130.02108073623214,131.74969034534806,128.84562379046855,131.47311401367188,3325300,0.0,0.0,0.0
2020-06-09,130.989079600502,132.65842477283832,130.8310316981119,131.28541564941406,4825700,0.0,0.0,0.0
2020-06-10,132.25345489612064,132.83623967779067,131.09775767623466,131.71017456054688,4905500,0.0,0.0,0.0
2020-06-11,130.1890169980265,130.69277786283686,125.63536423683281,125.85267639160156,6498100,0.0,0.0,0.0
2020-06-12,128.1048021715321,128.74685119577708,123.6499257695055,126.51448059082031,5871300,0.0,0.0,0.0
2020-06-15,125.30523976260686,129.37892332851845,124.75153043971244,129.03285217285156,3564900,0.127,0.0,0.0
2020-06-16,130.89172604997214,131.59373544420183,128.34072982378387,130.84228515625,3433800,0.0,0.0,0.0
2020-06-17,131.51463348376427,132.6714779820746,131.02025471932865,131.3267822265625,2525200,0.0,0.0,0.0
2020-06-18,130.2094610041625,132.56270838234656,130.16002011801137,131.98922729492188,2794900,0.0,0.0,0.0
2020-06-19,133.0966371957135,136.49796514178146,132.34518698630535,136.3002166748047,4642000,0.0,0.0,0.0
2020-06-22,136.1618110351451,137.03190743379048,134.08541411190862,136.57708740234375,4959500,0.0,0.0,0.0
2020-06-23,137.53615466354185,138.9896291881638,136.77480727273033,137.09120178222656,3330000,0.0,0.0,0.0
2020-06-24,136.68581043883952,138.44579717249434,133.57121598593633,134.86648559570312,5051800,0.0,0.0,0.0
2020-06-25,134.6391049429724,136.5572968781302,133.51192201338637,136.3694305419922,2493100,0.0,0.0,0.0
2020-06-26,136.06290982656714,136.59683219755877,132.66158187138782,133.6404571533203,5036700,0.0,0.0,0.0
2020-06-29,134.3227072859633,134.59955816842304,132.06834147893872,133.1658477783203,2122200,0.0,0.0,0.0
2020-06-30,133.29439042935797,135.637740775676,132.64180688648108,135.15325927734375,3148200,0.0,0.0,0.0
2020-07-01,135.66740233166797,136.30020643077805,133.77887217640952,135.82559204101562,3454700,0.0,0.0,0.0
2020-07-02,137.24940584369688,138.24806042669871,136.13210520617596,136.98243713378906,2786400,0.0,0.0,0.0
2020-07-06,138.7820000388357,139.34558395521225,137.47683292766172,137.87234497070312,3107800,0.0,0.0,0.0
2020-07-07,137.48675752002288,140.7298814821799,137.01215806116315,138.4853973388672,2752900,0.0,0.0,0.0
2020-07-08,139.69167652080134,139.78066108641073,137.61527946645054,139.22695922851562,2240200,0.0,0.0,0.0
2020-07-09,139.513664197224,140.21567344713148,136.78468433212058,138.9896240234375,2807000,0.0,0.0,0.0
2020-07-10,139.28625384016746,139.28625384016746,137.0615496305899,137.64492797851562,2913500,0.0,0.0,0.0
2020-07-13,138.57434049790945,141.07589545738045,135.3312175049058,135.8058319091797,4882700,0.0,0.0,0.0
2020-07-14,135.084044051558,138.8215461732598,133.6997895943507,138.68312072753906,5507900,0.0,0.0,0.0
2020-07-15,140.7891610746306,141.5208469586096,139.24670199397656,141.01657104492188,4253800,0.0,0.0,0.0
2020-07-16,140.4925453886862,140.56176565351015,138.13931286778038,139.8597412109375,3067300,0.0,0.0,0.0
2020-07-17,140.36402245978712,142.91500355339443,139.9289667423526,142.34153747558594,2705500,0.0,0.0,0.0
2020-07-20,142.8853373036984,144.88263162794559,141.9756822370219,144.1608428955078,4717800,0.0,0.0,0.0
2020-07-21,144.57612116252042,144.64532634134343,140.44310701559422,140.8583984375,2808600,0.0,0.0,0.0
2020-07-22,141.1748045704424,141.61974245928204,139.53346338408505,140.50245666503906,1882100,0.0,0.0,0.0
2020-07-23,140.64087052279464,141.43186444339133,137.33840904661145,137.90200805664062,3003700,0.0,0.0,0.0
2020-07-24,136.45840663441243,136.74515473618445,133.6898979174195,134.87640380859375,3652600,0.0,0.0,0.0
2020-07-27,136.11236450365777,138.63369920969362,135.53888332872566,138.47549438476562,2642000,0.0,0.0,0.0
2020-07-28,138.42602988540224,139.1675979026455,136.38919214533257,136.60671997070312,1683100,0.0,0.0,0.0
2020-07-29,137.19010372224224,137.19010372224224,134.85663540859406,135.08404541015625,2138600,0.0,0.0,0.0
2020-07-30,133.91729952145914,136.2606496414512,133.60088992374816,135.4795379638672,1770600,0.0,0.0,0.0
2020-07-31,135.32134062205864,135.51908908790517,131.21800337858977,132.8593292236328,4527500,0.0,0.0,0.0
2020-08-03,133.7888015082442,137.24945344622154,133.6503760342149,137.0121612548828,2615800,0.0,0.0,0.0
2020-08-04,137.180190729061,137.180190729061,134.85660508158446,136.13209533691406,2362600,0.0,0.0,0.0
2020-08-05,136.84402152962613,137.2691950675691,135.1433575523363,135.7366180419922,2504300,0.0,0.0,0.0
2020-08-06,135.6674260987883,136.46831727686308,134.21395133589613,135.22247314453125,3862900,0.0,0.0,0.0
2020-08-07,134.73799930371212,135.49933177553442,133.4427292912099,134.6984405517578,2705400,0.0,0.0,0.0
2020-08-10,134.67866045381908,134.95551133602794,132.5033819689759,133.3537139892578,1699700,0.0,0.0,0.0
2020-08-11,133.07686313933937,133.3339497351968,130.199575305069,130.3973388671875,4092900,0.0,0.0,0.0
2020-08-12,131.06968671771463,132.6121459441106,130.93126127655708,132.30563354492188,3022600,0.0,0.0,0.0
2020-08-13,132.33532542232146,133.13621673613451,131.8409465780176,132.4935302734375,3876500,0.0,0.0,0.0
2020-08-14,132.76046010935303,132.77034225193054,131.30698552670654,131.86068725585938,3318900,0.0,0.0,0.0
2020-08-17,132.3155339315157,134.71820737904193,132.0287858119085,134.4611358642578,1842300,0.0,0.0,0.0
2020-08-18,134.74784842771038,134.97525839036857,132.4836007685948,133.69976806640625,2067500,0.0,0.0,0.0
2020-08-19,133.16584612912123,133.6800042275681,131.86069414043777,132.27597045898438,2571300,0.0,0.0,0.0
2020-08-20,131.79147826550312,132.0782263844173,130.87194104822535,131.88047790527344,3071100,0.0,0.0,0.0
2020-08-21,131.34649921896985,131.71234963224148,130.14021426112754,131.1092071533203,2040200,0.0,0.0,0.0
2020-08-24,131.70249803832465,131.88048223646874,128.72634334827637,129.57667541503906,3466600,0.0,0.0,0.0
2020-08-25,129.7348888899673,131.89037317547744,129.08230526532458,131.55419921875,3267900,0.0,0.0,0.0
2020-08-26,131.34654651432527,131.890366172653,130.70386015545594,131.3267822265625,2353300,0.0,0.0,0.0
2020-08-27,131.37616945075894,132.0485322182986,130.20944315121054,131.1784210205078,2450300,0.0,0.0,0.0
2020-08-28,131.35645071992465,131.60364011526718,130.46655984434545,131.55419921875,2428900,0.0,0.0,0.0
2020-08-31,131.71235607431586,134.51052573353996,131.60359217649446,134.0754852294922,2927000,0.0,0.0,0.0
2020-09-01,133.55146118005229,134.0952656473598,131.1586551400446,131.52450561523438,3360300,0.0,0.0,0.0
2020-09-02,131.76179404072593,133.67998564105622,131.138887193134,133.45257568359375,2839300,0.0,0.0,0.0
2020-09-03,133.2548555725127,133.42294254092002,128.04409920291593,128.44949340820312,4831600,0.0,0.0,0.0
2020-09-04,128.8548540909841,129.18113071185235,124.5834154618463,127.8265380859375,4930400,0.0,0.0,0.0
2020-09-08,126.2049870531624,127.7276667277763,124.80095343216418,125.45352935791016,3747800,0.0,0.0,0.0
2020-09-09,126.59059823423966,128.53845135795083,126.55104703627977,127.90564727783203,2043700,0.0,0.0,0.0
2020-09-10,127.97488203441142,129.30971075742562,125.36457025809368,125.74029541015625,3225100,0.0,0.0,0.0
2020-09-11,126.41264029463807,127.84634314396169,125.1470319473874,126.35331726074219,2569500,0.0,0.0,0.0
2020-09-14,129.38881863131033,133.54159748545604,129.18117289934347,133.19554138183594,4988900,0.0,0.0,0.0
2020-09-15,134.33257648251558,135.4597592773926,133.87774145531532,134.54022216796875,3205500,0.0,0.0,0.0
2020-09-16,135.4597793751293,136.49797778194917,134.3523757877173,134.6292266845703,2507200,0.0,0.0,0.0
2020-09-17,132.6417918403265,134.79729069849762,132.4044997332822,134.10516357421875,2657100,0.0,0.0,0.0
2020-09-18,134.47097449839197,134.9752352213556,131.7617744337102,134.78738403320312,2643900,0.0,0.0,0.0
2020-09-21,132.5429707640017,132.8791447561463,129.9919741248407,131.33668518066406,3273500,0.0,0.0,0.0
2020-09-22,131.46520031351324,132.523162964781,129.38880358428918,132.33529663085938,3491900,0.0,0.0,0.0
2020-09-23,132.82295562137404,133.39670668278137,130.46860042014094,130.65655517578125,2615500,0.063,0.0,0.0
2020-09-24,129.59808338785575,130.0333438678434,127.85705656224825,129.2815399169922,3637900,0.0,0.0,0.0
2020-09-25,129.12329770900615,132.33827297506608,128.8957806089023,132.0316162109375,3167900,0.0,0.0,0.0
2020-09-28,133.25826340423296,133.49566731094285,131.83377958658127,133.03073120117188,1816100,0.0,0.0,0.0
2020-09-29,133.24831293158198,134.02980742450924,132.34811652857664,133.15928649902344,1858700,0.0,0.0,0.0
2020-09-30,133.8814612436041,135.25648085679546,133.05051739700232,133.95071411132812,3192100,0.0,0.0,0.0
2020-10-01,134.63323335484395,135.46417691035288,133.9308785032293,135.19708251953125,2298900,0.0,0.0,0.0
2020-10-02,133.29782838939585,135.18724835507282,131.73485389640246,132.42730712890625,2711100,0.0,0.0,0.0
2020-10-05,134.66294239018407,138.25381189788473,134.6431537022142,138.0658721923828,3115000,0.0,0.0,0.0
2020-10-06,138.42196858190707,138.85722912152147,136.22590738590353,136.39407348632812,2865000,0.0,0.0,0.0
2020-10-07,137.3041498400376,139.96516201701272,137.22501019193172,139.47055053710938,1775700,0.0,0.0,0.0
2020-10-08,140.22236144268834,140.38064074667744,139.0847610207503,139.85635375976562,1522400,0.0,0.0,0.0
2020-10-09,140.54881017407575,141.09288586045272,139.72775324633335,140.99395751953125,2394200,0.0,0.0,0.0
2020-10-12,142.20081127580477,142.64595862266862,140.47955776100625,142.1018829345703,2006400,0.0,0.0,0.0
2020-10-13,141.9337522372134,143.1900700314373,141.46881608724905,142.78448486328125,1863600,0.0,0.0,0.0
2020-10-14,143.06142223135032,143.25927890240285,140.69717991798206,140.91481018066406,2090000,0.0,0.0,0.0
2020-10-15,138.44176271044688,138.66927978533582,136.6809468904977,137.70974731445312,2351200,0.0,0.0,0.0
2020-10-16,137.99660224103556,140.23224068567185,137.85811163109074,138.204345703125,3973100,0.0,0.0,0.0
2020-10-19,138.98586671658555,139.2232857307076,135.286166325182,135.94894409179688,3152900,0.0,0.0,0.0
2020-10-20,136.3248439889242,136.64140265173734,134.74209595790185,135.0586395263672,2505600,0.0,0.0,0.0
2020-10-21,135.09819099571598,135.3850590213172,132.74383544921875,132.74383544921875,3162300,0.0,0.0,0.0
2020-10-22,132.7735155483444,135.07840700661902,132.7735155483444,134.68270874023438,3150200,0.0,0.0,0.0
2020-10-23,135.958801732122,135.958801732122,133.96056718978315,135.01904296875,1580700,0.0,0.0,0.0
2020-10-26,133.67371935203823,135.02895013862334,132.199771531945,133.6539306640625,2267700,0.0,0.0,0.0
2020-10-27,134.0496102987943,134.86078044645552,133.287919416932,134.40573120117188,1959000,0.0,0.0,0.0
2020-10-28,132.30856724628777,132.82296739769902,130.62689127959626,130.9335479736328,2653200,0.0,0.0,0.0
2020-10-29,131.1215239954043,132.69438509062374,129.55854969715003,131.6260223388672,2237800,0.0,0.0,0.0
2020-10-30,130.32022009903622,131.14127685321452,127.52071769941881,129.2122802734375,3326700,0.0,0.0,0.0
2020-11-02,130.02348863747918,130.2411189303048,126.84807579713933,128.97491455078125,4223200,0.0,0.0,0.0
2020-11-03,129.97401677346704,131.8931119179318,129.70692232182864,131.260009765625,4654900,0.0,0.0,0.0
2020-11-04,134.09907924003318,141.81502233643272,133.6737205579684,139.18368530273438,10946700,0.0,0.0,0.0
2020-11-05,140.54882672293508,140.54882672293508,138.00651598649657,139.1144561767578,3220000,0.0,0.0,0.0
2020-11-06,138.45169204637267,138.45169204637267,135.24660329780474,136.255615234375,6017500,0.0,0.0,0.0
2020-11-09,140.47956102153518,140.47956102153518,135.2861399674448,136.1467742919922,5203300,0.0,0.0,0.0
2020-11-10,136.2753888313488,137.33386494905122,134.55415004500117,136.255615234375,2631700,0.0,0.0,0.0
2020-11-11,137.66025079731608,138.4417301810138,136.47318643612124,138.0064697265625,2493800,0.0,0.0,0.0
2020-11-12,137.9669246734503,139.24301562476182,136.98758852871532,138.02627563476562,2406000,0.0,0.0,0.0
2020-11-13,138.36261712870666,140.064081907923,138.2834774768425,139.539794921875,1937200,0.0,0.0,0.0
2020-11-16,140.8258052274638,140.8258052274638,139.064989265651,139.55960083007812,3306600,0.0,0.0,0.0
2020-11-17,139.12432480129794,139.262815420197,137.49211285753464,139.24302673339844,3116700,0.0,0.0,0.0
2020-11-18,139.38151995182332,139.4804482933157,136.23579793772808,136.4336395263672,4035100,0.0,0.0,0.0
2020-11-19,136.5127496915424,137.37336871810385,135.90932316521912,136.60177612304688,2776300,0.0,0.0,0.0
2020-11-20,136.52266541459437,137.68995644314325,135.8005368265814,137.37339782714844,2958100,0.0,0.0,0.0
2020-11-23,138.34283688647116,138.54067845944888,136.82932696639224,137.5811309814453,2156800,0.0,0.0,0.0
2020-11-24,137.7987579016813,138.0955278011305,136.5820179177182,136.76007080078125,3006600,0.0,0.0,0.0
2020-11-25,137.10632614155324,137.89769253709377,136.8491184780908,137.45254516601562,1079100,0.0,0.0,0.0
2020-11-27,138.48134264915146,141.82490635304617,138.12522174108824,141.67652893066406,2271600,0.0,0.0,0.0
2020-11-30,142.81413008495707,144.11000989427703,141.13245388130258,143.4175567626953,3013800,0.0,0.0,0.0
2020-12-01,145.71256373586854,146.4149036748137,143.29885698846164,143.75390625,4457700,0.0,0.0,0.0
2020-12-02,143.39778423196245,144.24851668402403,142.0227647553643,143.42745971679688,2932900,0.0,0.0,0.0
2020-12-03,143.48681217418425,144.86183166503906,143.07134028784824,144.86183166503906,1728000,0.0,0.0,0.0
2020-12-04,145.03989267782566,146.35556127188954,144.42657915816704,146.20718383789062,2695800,0.0,0.0,0.0
2020-12-07,146.71166779829443,147.70089084605513,145.64330509539136,146.21705627441406,3192000,0.0,0.0,0.0
2020-12-08,146.63253484614717,148.80882263183594,146.29620261717682,148.80882263183594,3146700,0.0,0.0,0.0
2020-12-09,149.37269094523234,149.61999672494298,144.67388113073,146.00933837890625,2672100,0.0,0.0,0.0
2020-12-10,145.59383532337273,148.36366276942104,144.98052188754494,148.2053985595703,1989100,0.0,0.0,0.0
2020-12-11,147.79981836739378,149.3528906946894,147.06778788215354,148.5714111328125,1533100,0.0,0.0,0.0
2020-12-14,151.41667587047502,154.78148484946564,151.35729919803964,152.0401611328125,3102600,0.065,0.0,0.0
2020-12-15,153.36628547380235,153.55432166429014,150.5556789972548,152.3271484375,2428800,0.0,0.0,0.0
2020-12-16,152.22818053478318,152.44588994273286,150.59524671854962,151.31768798828125,2599100,0.0,0.0,0.0
2020-12-17,152.17869913982582,153.4850311279297,151.42655441554368,153.4850311279297,2711800,0.0,0.0,0.0
2020-12-18,154.14807467002356,154.38559640850724,152.97040235651824,154.13818359375,5067000,0.0,0.0,0.0
2020-12-21,152.48549819378144,154.88045290584253,151.53542615137633,154.68252563476562,1856900,0.0,0.0,0.0
2020-12-22,155.1179512136373,155.7018418602478,154.07881432165956,154.97940063476562,3421500,0.0,0.0,0.0
2020-12-23,155.4148272849679,156.05810966473985,153.22770645603094,155.68203735351562,1454500,0.0,0.0,0.0
2020-12-24,155.65236320450717,156.28573946481606,154.009538338403,154.50436401367188,844200,0.0,0.0,0.0
2020-12-28,155.51378749490362,155.76120029256643,151.8421749332008,152.07969665527344,1557700,0.0,0.0,0.0
2020-12-29,152.32714558893798,153.00011641068417,149.5264302428862,150.33795166015625,3564600,0.0,0.0,0.0
2020-12-30,150.9713061536217,152.35681190866015,150.35771208992168,150.9020233154297,2107100,0.0,0.0,0.0
2020-12-31,150.87237452852384,151.11978741397593,148.45762235036972,149.9223175048828,2499800,0.0,0.0,0.0
2021-01-04,150.95154542411117,150.96143650301178,146.96325099901009,148.9326629638672,4303400,0.0,0.0,0.0
