Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,41.9708968570245,42.12142035671524,41.68657504538681,41.9625358581543,17700,0.0,0.0,0.0
2020-01-03,41.510973889854576,41.83710714287253,41.510973889854576,41.736759185791016,53600,0.0,0.0,0.0
2020-01-06,41.452434458683584,41.68658073907033,41.335361318490214,41.56950759887695,10000,0.0,0.0,0.0
2020-01-07,41.58622589339935,41.76183557457117,41.485877959873065,41.54441452026367,11500,0.0,0.0,0.0
2020-01-08,41.527696097775106,41.85382932736435,41.527696097775106,41.7451171875,7100,0.0,0.0,0.0
2020-01-09,41.803656947429886,42.113064987039714,41.73675618751219,41.7451171875,12100,0.0,0.0,0.0
2020-01-10,41.70330507042696,41.895639966785005,41.602957122327915,41.61968231201172,9000,0.0,0.0,0.0
2020-01-13,41.878916615031905,42.31375877275664,41.878916615031905,42.280311584472656,17400,0.0,0.0,0.0
2020-01-14,42.27194436497183,43.05801224837015,42.17995742627599,42.347206115722656,57500,0.0,0.0,0.0
2020-01-15,42.430829588918606,42.765323758364175,42.39737921497308,42.53117752075195,12200,0.0,0.0,0.0
2020-01-16,42.50610104275512,42.790419716214544,42.50610104275512,42.78205871582031,31600,0.0,0.0,0.0
2020-01-17,42.907498129482924,43.200181007513216,42.80714697986901,43.03293228149414,22200,0.0,0.0,0.0
2020-01-21,42.957660594901036,43.35069453178948,42.80713709524177,42.92421340942383,36300,0.0,0.0,0.0
2020-01-22,43.05801734719883,43.200176676560446,42.664983358957514,42.70679473876953,98200,0.0,0.0,0.0
2020-01-23,42.68170451894019,42.93257596412918,42.55626720134394,42.90748977661133,11900,0.0,0.0,0.0
2020-01-24,43.041291960024466,43.300524427673245,42.681708353282175,42.84895706176758,9900,0.0,0.0,0.0
2020-01-27,41.99599090774322,42.213411992604435,41.80365601228806,41.9123649597168,16600,0.0,0.0,0.0
2020-01-28,41.86219755377182,42.28031777356178,41.79529678740345,42.27195358276367,7700,0.0,0.0,0.0
2020-01-29,42.4977327410123,42.6398952539928,42.280311661752535,42.313758850097656,62600,0.0,0.0,0.0
2020-01-30,41.83710532856745,42.10470199584961,41.67822080424489,42.10470199584961,30300,0.0,0.0,0.0
2020-01-31,42.046156693267974,42.046156693267974,41.39389035096293,41.45242691040039,8700,0.0,0.0,0.0
2020-02-03,41.52769233784834,41.97089866716175,41.52769233784834,41.68657684326172,29000,0.0,0.0,0.0
2020-02-04,42.55626653643447,42.90748910621427,42.50609416218268,42.81550216674805,25300,0.0,0.0,0.0
2020-02-05,43.42596456036343,43.476140133149805,43.0412947390132,43.2838020324707,15500,0.0,0.0,0.0
2020-02-06,43.200178785195504,43.200178785195504,42.87404554073763,42.95766830444336,72700,0.0,0.0,0.0
2020-02-07,42.54791812579624,42.5897295133777,42.31376861333211,42.35558319091797,10300,0.0,0.0,0.0
2020-02-10,42.29703500718974,42.64825439453125,42.29703500718974,42.64825439453125,12200,0.0,0.0,0.0
2020-02-11,43.09983131226198,43.417600369897045,43.09983131226198,43.2838020324707,44600,0.0,0.0,0.0
2020-02-12,43.375779486283676,43.76881341200776,43.3172429258571,43.67682647705078,14400,0.0,0.0,0.0
2020-02-13,43.20017449653156,43.68519540988577,43.20017449653156,43.50958251953125,29700,0.0,0.0,0.0
